,,,X,Y,FA,Z,FACP
67221,-572500,-1587500,,750,0,750,1
67222,-567500,-1587500,,750,0,750,1
67223,-562500,-1587500,,750,0,750,1
67224,-557500,-1587500,,750,0,750,1
67225,-552500,-1587500,,750,0,750,1
67226,-547500,-1587500,,750,0,750,1
67227,-542500,-1587500,,750,0,750,1
67228,-537500,-1587500,,750,0,750,1
67229,-532500,-1587500,,750,0,750,1
67230,-527500,-1587500,,750,0,750,1
67231,-522500,-1587500,,750,0,750,1
67232,-517500,-1587500,,750,0,750,1
67233,-512500,-1587500,,750,0,750,1
67234,-507500,-1587500,,750,0,750,1
67235,-502500,-1587500,,750,0,750,1
67236,-497500,-1587500,,750,0,750,1
67237,-492500,-1587500,,750,0,750,1
67238,-487500,-1587500,,750,0,750,1
67239,-482500,-1587500,,750,0,750,1
67240,-477500,-1587500,,750,0,750,1
67241,-472500,-1587500,,750,0,750,1
67242,-467500,-1587500,,750,0,750,1
67243,-462500,-1587500,,750,0,750,1
67244,-457500,-1587500,,750,0,750,1
67245,-452500,-1587500,,750,0,750,1
67246,-447500,-1587500,,750,0,750,1
67247,-442500,-1587500,,750,0,750,1
67248,-437500,-1587500,,750,0,750,1
67249,-432500,-1587500,,750,0,750,1
67250,-427500,-1587500,,750,0,750,1
67251,-422500,-1587500,,750,0,750,1
67252,-417500,-1587500,,750,0,750,1
67253,-412500,-1587500,,750,0,750,1
67254,-407500,-1587500,,750,0,750,1
67255,-402500,-1587500,,750,0,750,1
67256,-397500,-1587500,,750,0,750,1
67257,-392500,-1587500,,750,0,750,1
67258,-387500,-1587500,,750,0,750,1
67259,-382500,-1587500,,750,0,750,1
67260,-377500,-1587500,,750,0,750,1
67261,-372500,-1587500,,750,0,750,1
67262,-367500,-1587500,,750,0,750,1
67263,-362500,-1587500,,750,0,750,1
67264,-357500,-1587500,,750,0,750,1
67265,-352500,-1587500,,750,0,750,1
67266,-347500,-1587500,,750,0,750,1
67267,-342500,-1587500,,750,0,750,1
67268,-337500,-1587500,,750,0,750,1
67269,-332500,-1587500,,750,0,750,1
67270,-327500,-1587500,,750,0,750,1
67271,-322500,-1587500,,750,0,750,1
67272,-317500,-1587500,,750,0,750,1
67273,-312500,-1587500,,750,0,750,1
67274,-307500,-1587500,,750,0,750,1
67275,-302500,-1587500,,750,0,750,1
67276,-297500,-1587500,,750,0,750,1
67277,-292500,-1587500,,750,0,750,1
67278,-287500,-1587500,,750,0,750,1
67279,-282500,-1587500,,750,0,750,1
67280,-277500,-1587500,,750,0,750,1
67281,-272500,-1587500,,750,0,750,1
67282,-267500,-1587500,,750,0,750,1
67283,-262500,-1587500,,750,0,750,1
67284,-257500,-1587500,,750,0,750,1
67285,-252500,-1587500,,750,0,750,1
67286,-247500,-1587500,,750,0,750,1
67287,-242500,-1587500,,750,0,750,1
67288,-237500,-1587500,,750,0,750,1
67289,-232500,-1587500,,750,0,750,1
67290,-227500,-1587500,,750,0,750,1
67291,-222500,-1587500,,750,0,750,1
67292,-217500,-1587500,,750,0,750,1
67293,-212500,-1587500,,750,0,750,1
67294,-207500,-1587500,,750,0,750,1
67295,-202500,-1587500,,750,0,750,1
67296,-197500,-1587500,,750,0,750,1
67297,-192500,-1587500,,750,0,750,1
67298,-187500,-1587500,,750,0,750,1
67299,-182500,-1587500,,750,0,750,1
67300,-177500,-1587500,,750,0,750,1
67301,-172500,-1587500,,750,0,750,1
67302,-167500,-1587500,,750,0,750,1
67303,-162500,-1587500,,750,0,750,1
67304,-157500,-1587500,,750,0,750,1
67305,-152500,-1587500,,750,0,750,1
67306,-147500,-1587500,,750,0,750,1
67307,-142500,-1587500,,750,0,750,1
67308,-137500,-1587500,,750,0,750,1
67309,-132500,-1587500,,750,0,750,1
67310,-127500,-1587500,,750,0,750,1
67311,-122500,-1587500,,750,0,750,1
67312,-117500,-1587500,,750,0,750,1
67313,-112500,-1587500,,750,0,750,1
67314,-107500,-1587500,,750,0,750,1
67315,-102500,-1587500,,750,0,750,1
67316,-97500,-1587500,,750,0,750,1
67317,-92500,-1587500,,750,0,750,1
67318,-87500,-1587500,,750,0,750,1
67319,-82500,-1587500,,750,0,750,1
67320,-77500,-1587500,,750,0,750,1
67321,-72500,-1587500,,750,0,750,1
67322,-67500,-1587500,,750,0,750,1
67323,-62500,-1587500,,750,0,750,1
67324,-57500,-1587500,,750,0,750,1
67325,-52500,-1587500,,750,0,750,1
67326,-47500,-1587500,,750,0,750,1
67327,-42500,-1587500,,750,0,750,1
67328,-37500,-1587500,,750,0,750,1
67329,-32500,-1587500,,750,0,750,1
67330,-27500,-1587500,,750,0,750,1
67331,-22500,-1587500,,750,0,750,1
67332,-17500,-1587500,,750,0,750,1
67333,-12500,-1587500,,750,0,750,1
67334,-7500,-1587500,,750,0,750,1
67335,-2500,-1587500,,750,0,750,1
67336,2500,-1587500,,750,0,750,1
67337,7500,-1587500,,750,0,750,1
67338,12500,-1587500,,750,0,750,1
67339,17500,-1587500,,750,0,750,1
67340,22500,-1587500,,750,0,750,1
67341,27500,-1587500,,750,0,750,1
67342,32500,-1587500,,750,0,750,1
67343,37500,-1587500,,750,0,750,1
67344,42500,-1587500,,750,0,750,1
67345,47500,-1587500,,750,0,750,1
67346,52500,-1587500,,750,0,750,1
67347,57500,-1587500,,750,0,750,1
67348,62500,-1587500,,750,0,750,1
67349,67500,-1587500,,750,0,750,1
67350,72500,-1587500,,750,0,750,1
67351,77500,-1587500,,750,0,750,1
67352,82500,-1587500,,750,0,750,1
67353,87500,-1587500,,750,0,750,1
67354,92500,-1587500,,750,0,750,1
67355,97500,-1587500,,750,0,750,1
67356,102500,-1587500,,750,0,750,1
67357,107500,-1587500,,750,0,750,1
67358,112500,-1587500,,750,0,750,1
67359,117500,-1587500,,750,0,750,1
67360,122500,-1587500,,750,0,750,1
67361,127500,-1587500,,750,0,750,1
67362,132500,-1587500,,750,0,750,1
67363,137500,-1587500,,750,0,750,1
67364,142500,-1587500,,750,0,750,1
67365,147500,-1587500,,750,0,750,1
67366,152500,-1587500,,750,0,750,1
67367,157500,-1587500,,750,0,750,1
67368,162500,-1587500,,750,0,750,1
67369,167500,-1587500,,750,0,750,1
67370,172500,-1587500,,750,0,750,1
67371,177500,-1587500,,750,0,750,1
67372,182500,-1587500,,750,0,750,1
67373,187500,-1587500,,750,0,750,1
67374,192500,-1587500,,750,0,750,1
67375,197500,-1587500,,750,0,750,1
67376,202500,-1587500,,750,0,750,1
67377,207500,-1587500,,750,0,750,1
67378,212500,-1587500,,750,0,750,1
67379,217500,-1587500,,750,0,750,1
67380,222500,-1587500,,750,0,750,1
67381,227500,-1587500,,750,0,750,1
67382,232500,-1587500,,750,0,750,1
67383,237500,-1587500,,750,0,750,1
67384,242500,-1587500,,750,0,750,1
67385,247500,-1587500,,750,0,750,1
67386,252500,-1587500,,750,0,750,1
67387,257500,-1587500,,750,0,750,1
67388,262500,-1587500,,750,0,750,1
67389,267500,-1587500,,750,0,750,1
67390,272500,-1587500,,750,0,750,1
67391,277500,-1587500,,750,0,750,1
67392,282500,-1587500,,750,0,750,1
67393,287500,-1587500,,750,0,750,1
67394,292500,-1587500,,750,0,750,1
67395,297500,-1587500,,750,0,750,1
67396,302500,-1587500,,750,0,750,1
67397,307500,-1587500,,750,0,750,1
67398,312500,-1587500,,750,0,750,1
67399,317500,-1587500,,750,0,750,1
67400,322500,-1587500,,750,0,750,1
67401,327500,-1587500,,750,0,750,1
67402,332500,-1587500,,750,0,750,1
67403,337500,-1587500,,750,0,750,1
67404,342500,-1587500,,750,0,750,1
67405,347500,-1587500,,750,0,750,1
67406,352500,-1587500,,750,0,750,1
67407,357500,-1587500,,750,0,750,1
67408,362500,-1587500,,750,0,750,1
67409,367500,-1587500,,750,0,750,1
67410,372500,-1587500,,750,0,750,1
67411,377500,-1587500,,750,0,750,1
67412,382500,-1587500,,750,0,750,1
67413,387500,-1587500,,750,0,750,1
67414,392500,-1587500,,750,0,750,1
67415,397500,-1587500,,750,0,750,1
67416,402500,-1587500,,750,0,750,1
67417,407500,-1587500,,750,0,750,1
67418,412500,-1587500,,750,0,750,1
67419,417500,-1587500,,750,0,750,1
67420,422500,-1587500,,750,0,750,1
67421,427500,-1587500,,750,0,750,1
67422,432500,-1587500,,750,0,750,1
67423,437500,-1587500,,750,0,750,1
67424,442500,-1587500,,750,0,750,1
67425,447500,-1587500,,750,0,750,1
67426,452500,-1587500,,750,0,750,1
67427,457500,-1587500,,750,0,750,1
67428,462500,-1587500,,750,0,750,1
67429,467500,-1587500,,750,0,750,1
67430,472500,-1587500,,750,0,750,1
67431,477500,-1587500,,750,0,750,1
67432,482500,-1587500,,750,0,750,1
67433,487500,-1587500,,750,0,750,1
67434,492500,-1587500,,750,0,750,1
67435,497500,-1587500,,750,0,750,1
67436,502500,-1587500,,750,0,750,1
67437,507500,-1587500,,750,0,750,1
67438,512500,-1587500,,750,0,750,1
67439,517500,-1587500,,750,0,750,1
67440,522500,-1587500,,750,0,750,1
67441,527500,-1587500,,750,0,750,1
67442,532500,-1587500,,750,0,750,1
67443,537500,-1587500,,750,0,750,1
67444,542500,-1587500,,750,0,750,1
67445,547500,-1587500,,750,0,750,1
67446,552500,-1587500,,750,0,750,1
67447,557500,-1587500,,750,0,750,1
67448,562500,-1587500,,750,0,750,1
67449,567500,-1587500,,750,0,750,1
67450,572500,-1587500,,750,0,750,1
67451,577500,-1587500,,750,0,750,1
67452,582500,-1587500,,750,0,750,1
67453,587500,-1587500,,750,0,750,1
67454,592500,-1587500,,750,0,750,1
67455,597500,-1587500,,750,0,750,1
67456,-757500,-1592500,,750,0,750,1
67457,-752500,-1592500,,750,0,750,1
67458,-747500,-1592500,,750,0,750,1
67459,-742500,-1592500,,750,0,750,1
67460,-737500,-1592500,,750,0,750,1
67461,-732500,-1592500,,750,0,750,1
67462,-727500,-1592500,,750,0,750,1
67463,-722500,-1592500,,750,0,750,1
67464,-717500,-1592500,,750,0,750,1
67465,-712500,-1592500,,750,0,750,1
67466,-707500,-1592500,,750,0,750,1
67467,-702500,-1592500,,750,0,750,1
67468,-697500,-1592500,,750,0,750,1
67469,-692500,-1592500,,750,0,750,1
67470,-687500,-1592500,,750,0,750,1
67471,-682500,-1592500,,750,0,750,1
67472,-677500,-1592500,,750,0,750,1
67473,-672500,-1592500,,750,0,750,1
67474,-667500,-1592500,,750,0,750,1
67475,-662500,-1592500,,750,0,750,1
67476,-657500,-1592500,,750,0,750,1
67477,-652500,-1592500,,750,0,750,1
67478,-647500,-1592500,,750,0,750,1
67479,-642500,-1592500,,750,0,750,1
67480,-637500,-1592500,,750,0,750,1
67481,-632500,-1592500,,750,0,750,1
67482,-627500,-1592500,,750,0,750,1
67483,-622500,-1592500,,750,0,750,1
67484,-617500,-1592500,,750,0,750,1
67485,-612500,-1592500,,750,0,750,1
67486,-607500,-1592500,,750,0,750,1
67487,-602500,-1592500,,750,0,750,1
67488,-597500,-1592500,,750,0,750,1
67489,-592500,-1592500,,750,0,750,1
67490,-587500,-1592500,,750,0,750,1
67491,-582500,-1592500,,750,0,750,1
67492,-577500,-1592500,,750,0,750,1
67493,-572500,-1592500,,750,0,750,1
67494,-567500,-1592500,,750,0,750,1
67495,-562500,-1592500,,750,0,750,1
67496,-557500,-1592500,,750,0,750,1
67497,-552500,-1592500,,750,0,750,1
67498,-547500,-1592500,,750,0,750,1
67499,-542500,-1592500,,750,0,750,1
67500,-537500,-1592500,,750,0,750,1
67501,-532500,-1592500,,750,0,750,1
67502,-527500,-1592500,,750,0,750,1
67503,-522500,-1592500,,750,0,750,1
67504,-517500,-1592500,,750,0,750,1
67505,-512500,-1592500,,750,0,750,1
67506,-507500,-1592500,,750,0,750,1
67507,-502500,-1592500,,750,0,750,1
67508,-497500,-1592500,,750,0,750,1
67509,-492500,-1592500,,750,0,750,1
67510,-487500,-1592500,,750,0,750,1
67511,-482500,-1592500,,750,0,750,1
67512,-477500,-1592500,,750,0,750,1
67513,-472500,-1592500,,750,0,750,1
67514,-467500,-1592500,,750,0,750,1
67515,-462500,-1592500,,750,0,750,1
67516,-457500,-1592500,,750,0,750,1
67517,-452500,-1592500,,750,0,750,1
67518,-447500,-1592500,,750,0,750,1
67519,-442500,-1592500,,750,0,750,1
67520,-437500,-1592500,,750,0,750,1
67521,-432500,-1592500,,750,0,750,1
67522,-427500,-1592500,,750,0,750,1
67523,-422500,-1592500,,750,0,750,1
67524,-417500,-1592500,,750,0,750,1
67525,-412500,-1592500,,750,0,750,1
67526,-407500,-1592500,,750,0,750,1
67527,-402500,-1592500,,750,0,750,1
67528,-397500,-1592500,,750,0,750,1
67529,-392500,-1592500,,750,0,750,1
67530,-387500,-1592500,,750,0,750,1
67531,-382500,-1592500,,750,0,750,1
67532,-377500,-1592500,,750,0,750,1
67533,-372500,-1592500,,750,0,750,1
67534,-367500,-1592500,,750,0,750,1
67535,-362500,-1592500,,750,0,750,1
67536,-357500,-1592500,,750,0,750,1
67537,-352500,-1592500,,750,0,750,1
67538,-347500,-1592500,,750,0,750,1
67539,-342500,-1592500,,750,0,750,1
67540,-337500,-1592500,,750,0,750,1
67541,-332500,-1592500,,750,0,750,1
67542,-327500,-1592500,,750,0,750,1
67543,-322500,-1592500,,750,0,750,1
67544,-317500,-1592500,,750,0,750,1
67545,-312500,-1592500,,750,0,750,1
67546,-307500,-1592500,,750,0,750,1
67547,-302500,-1592500,,750,0,750,1
67548,-297500,-1592500,,750,0,750,1
67549,-292500,-1592500,,750,0,750,1
67550,-287500,-1592500,,750,0,750,1
67551,-282500,-1592500,,750,0,750,1
67552,-277500,-1592500,,750,0,750,1
67553,-272500,-1592500,,750,0,750,1
67554,-267500,-1592500,,750,0,750,1
67555,-262500,-1592500,,750,0,750,1
67556,-257500,-1592500,,750,0,750,1
67557,-252500,-1592500,,750,0,750,1
67558,-247500,-1592500,,750,0,750,1
67559,-242500,-1592500,,750,0,750,1
67560,-237500,-1592500,,750,0,750,1
67561,-232500,-1592500,,750,0,750,1
67562,-227500,-1592500,,750,0,750,1
67563,-222500,-1592500,,750,0,750,1
67564,-217500,-1592500,,750,0,750,1
67565,-212500,-1592500,,750,0,750,1
67566,-207500,-1592500,,750,0,750,1
67567,-202500,-1592500,,750,0,750,1
67568,-197500,-1592500,,750,0,750,1
67569,-192500,-1592500,,750,0,750,1
67570,-187500,-1592500,,750,0,750,1
67571,-182500,-1592500,,750,0,750,1
67572,-177500,-1592500,,750,0,750,1
67573,-172500,-1592500,,750,0,750,1
67574,-167500,-1592500,,750,0,750,1
67575,-162500,-1592500,,750,0,750,1
67576,-157500,-1592500,,750,0,750,1
67577,-152500,-1592500,,750,0,750,1
67578,-147500,-1592500,,750,0,750,1
67579,-142500,-1592500,,750,0,750,1
67580,-137500,-1592500,,750,0,750,1
67581,-132500,-1592500,,750,0,750,1
67582,-127500,-1592500,,750,0,750,1
67583,-122500,-1592500,,750,0,750,1
67584,-117500,-1592500,,750,0,750,1
67585,-112500,-1592500,,750,0,750,1
67586,-107500,-1592500,,750,0,750,1
67587,-102500,-1592500,,750,0,750,1
67588,-97500,-1592500,,750,0,750,1
67589,-92500,-1592500,,750,0,750,1
67590,-87500,-1592500,,750,0,750,1
67591,-82500,-1592500,,750,0,750,1
67592,-77500,-1592500,,750,0,750,1
67593,-72500,-1592500,,750,0,750,1
67594,-67500,-1592500,,750,0,750,1
67595,-62500,-1592500,,750,0,750,1
67596,-57500,-1592500,,750,0,750,1
67597,-52500,-1592500,,750,0,750,1
67598,-47500,-1592500,,750,0,750,1
67599,-42500,-1592500,,750,0,750,1
67600,-37500,-1592500,,750,0,750,1
67601,-32500,-1592500,,750,0,750,1
67602,-27500,-1592500,,750,0,750,1
67603,-22500,-1592500,,750,0,750,1
67604,-17500,-1592500,,750,0,750,1
67605,-12500,-1592500,,750,0,750,1
67606,-7500,-1592500,,750,0,750,1
67607,-2500,-1592500,,750,0,750,1
67608,2500,-1592500,,750,0,750,1
67609,7500,-1592500,,750,0,750,1
67610,12500,-1592500,,750,0,750,1
67611,17500,-1592500,,750,0,750,1
67612,22500,-1592500,,750,0,750,1
67613,27500,-1592500,,750,0,750,1
67614,32500,-1592500,,750,0,750,1
67615,37500,-1592500,,750,0,750,1
67616,42500,-1592500,,750,0,750,1
67617,47500,-1592500,,750,0,750,1
67618,52500,-1592500,,750,0,750,1
67619,57500,-1592500,,750,0,750,1
67620,62500,-1592500,,750,0,750,1
67621,67500,-1592500,,750,0,750,1
67622,72500,-1592500,,750,0,750,1
67623,77500,-1592500,,750,0,750,1
67624,82500,-1592500,,750,0,750,1
67625,87500,-1592500,,750,0,750,1
67626,92500,-1592500,,750,0,750,1
67627,97500,-1592500,,750,0,750,1
67628,102500,-1592500,,750,0,750,1
67629,107500,-1592500,,750,0,750,1
67630,112500,-1592500,,750,0,750,1
67631,117500,-1592500,,750,0,750,1
67632,122500,-1592500,,750,0,750,1
67633,127500,-1592500,,750,0,750,1
67634,132500,-1592500,,750,0,750,1
67635,137500,-1592500,,750,0,750,1
67636,142500,-1592500,,750,0,750,1
67637,147500,-1592500,,750,0,750,1
67638,152500,-1592500,,750,0,750,1
67639,157500,-1592500,,750,0,750,1
67640,162500,-1592500,,750,0,750,1
67641,167500,-1592500,,750,0,750,1
67642,172500,-1592500,,750,0,750,1
67643,177500,-1592500,,750,0,750,1
67644,182500,-1592500,,750,0,750,1
67645,187500,-1592500,,750,0,750,1
67646,192500,-1592500,,750,0,750,1
67647,197500,-1592500,,750,0,750,1
67648,202500,-1592500,,750,0,750,1
67649,207500,-1592500,,750,0,750,1
67650,212500,-1592500,,750,0,750,1
67651,217500,-1592500,,750,0,750,1
67652,222500,-1592500,,750,0,750,1
67653,227500,-1592500,,750,0,750,1
67654,232500,-1592500,,750,0,750,1
67655,237500,-1592500,,750,0,750,1
67656,242500,-1592500,,750,0,750,1
67657,247500,-1592500,,750,0,750,1
67658,252500,-1592500,,750,0,750,1
67659,257500,-1592500,,750,0,750,1
67660,262500,-1592500,,750,0,750,1
67661,267500,-1592500,,750,0,750,1
67662,272500,-1592500,,750,0,750,1
67663,277500,-1592500,,750,0,750,1
67664,282500,-1592500,,750,0,750,1
67665,287500,-1592500,,750,0,750,1
67666,292500,-1592500,,750,0,750,1
67667,297500,-1592500,,750,0,750,1
67668,302500,-1592500,,750,0,750,1
67669,307500,-1592500,,750,0,750,1
67670,312500,-1592500,,750,0,750,1
67671,317500,-1592500,,750,0,750,1
67672,322500,-1592500,,750,0,750,1
67673,327500,-1592500,,750,0,750,1
67674,332500,-1592500,,750,0,750,1
67675,337500,-1592500,,750,0,750,1
67676,342500,-1592500,,750,0,750,1
67677,347500,-1592500,,750,0,750,1
67678,352500,-1592500,,750,0,750,1
67679,357500,-1592500,,750,0,750,1
67680,362500,-1592500,,750,0,750,1
67681,367500,-1592500,,750,0,750,1
67682,372500,-1592500,,750,0,750,1
67683,377500,-1592500,,750,0,750,1
67684,382500,-1592500,,750,0,750,1
67685,387500,-1592500,,750,0,750,1
67686,392500,-1592500,,750,0,750,1
67687,397500,-1592500,,750,0,750,1
67688,402500,-1592500,,750,0,750,1
67689,407500,-1592500,,750,0,750,1
67690,412500,-1592500,,750,0,750,1
67691,417500,-1592500,,750,0,750,1
67692,422500,-1592500,,750,0,750,1
67693,427500,-1592500,,750,0,750,1
67694,432500,-1592500,,750,0,750,1
67695,437500,-1592500,,750,0,750,1
67696,442500,-1592500,,750,0,750,1
67697,447500,-1592500,,750,0,750,1
67698,452500,-1592500,,750,0,750,1
67699,457500,-1592500,,750,0,750,1
67700,462500,-1592500,,750,0,750,1
67701,467500,-1592500,,750,0,750,1
67702,472500,-1592500,,750,0,750,1
67703,477500,-1592500,,750,0,750,1
67704,482500,-1592500,,750,0,750,1
67705,487500,-1592500,,750,0,750,1
67706,492500,-1592500,,750,0,750,1
67707,497500,-1592500,,750,0,750,1
67708,502500,-1592500,,750,0,750,1
67709,507500,-1592500,,750,0,750,1
67710,512500,-1592500,,750,0,750,1
67711,517500,-1592500,,750,0,750,1
67712,522500,-1592500,,750,0,750,1
67713,527500,-1592500,,750,0,750,1
67714,532500,-1592500,,750,0,750,1
67715,537500,-1592500,,750,0,750,1
67716,542500,-1592500,,750,0,750,1
67717,547500,-1592500,,750,0,750,1
67718,552500,-1592500,,750,0,750,1
67719,557500,-1592500,,750,0,750,1
67720,562500,-1592500,,750,0,750,1
67721,567500,-1592500,,750,0,750,1
67722,572500,-1592500,,750,0,750,1
67723,577500,-1592500,,750,0,750,1
67724,582500,-1592500,,750,0,750,1
67725,587500,-1592500,,750,0,750,1
67726,592500,-1592500,,750,0,750,1
67727,597500,-1592500,,750,0,750,1
67728,-757500,-1597500,,750,0,750,1
67729,-752500,-1597500,,750,0,750,1
67730,-747500,-1597500,,750,0,750,1
67731,-742500,-1597500,,750,0,750,1
67732,-737500,-1597500,,750,0,750,1
67733,-732500,-1597500,,750,0,750,1
67734,-727500,-1597500,,750,0,750,1
67735,-722500,-1597500,,750,0,750,1
67736,-717500,-1597500,,750,0,750,1
67737,-712500,-1597500,,750,0,750,1
67738,-707500,-1597500,,750,0,750,1
67739,-702500,-1597500,,750,0,750,1
67740,-697500,-1597500,,750,0,750,1
67741,-692500,-1597500,,750,0,750,1
67742,-687500,-1597500,,750,0,750,1
67743,-682500,-1597500,,750,0,750,1
67744,-677500,-1597500,,750,0,750,1
67745,-672500,-1597500,,750,0,750,1
67746,-667500,-1597500,,750,0,750,1
67747,-662500,-1597500,,750,0,750,1
67748,-657500,-1597500,,750,0,750,1
67749,-652500,-1597500,,750,0,750,1
67750,-647500,-1597500,,750,0,750,1
67751,-642500,-1597500,,750,0,750,1
67752,-637500,-1597500,,750,0,750,1
67753,-632500,-1597500,,750,0,750,1
67754,-627500,-1597500,,750,0,750,1
67755,-622500,-1597500,,750,0,750,1
67756,-617500,-1597500,,750,0,750,1
67757,-612500,-1597500,,750,0,750,1
67758,-607500,-1597500,,750,0,750,1
67759,-602500,-1597500,,750,0,750,1
67760,-597500,-1597500,,750,0,750,1
67761,-592500,-1597500,,750,0,750,1
67762,-587500,-1597500,,750,0,750,1
67763,-582500,-1597500,,750,0,750,1
67764,-577500,-1597500,,750,0,750,1
67765,-572500,-1597500,,750,0,750,1
67766,-567500,-1597500,,750,0,750,1
67767,-562500,-1597500,,750,0,750,1
67768,-557500,-1597500,,750,0,750,1
67769,-552500,-1597500,,750,0,750,1
67770,-547500,-1597500,,750,0,750,1
67771,-542500,-1597500,,750,0,750,1
67772,-537500,-1597500,,750,0,750,1
67773,-532500,-1597500,,750,0,750,1
67774,-527500,-1597500,,750,0,750,1
67775,-522500,-1597500,,750,0,750,1
67776,-517500,-1597500,,750,0,750,1
67777,-512500,-1597500,,750,0,750,1
67778,-507500,-1597500,,750,0,750,1
67779,-502500,-1597500,,750,0,750,1
67780,-497500,-1597500,,750,0,750,1
67781,-492500,-1597500,,750,0,750,1
67782,-487500,-1597500,,750,0,750,1
67783,-482500,-1597500,,750,0,750,1
67784,-477500,-1597500,,750,0,750,1
67785,-472500,-1597500,,750,0,750,1
67786,-467500,-1597500,,750,0,750,1
67787,-462500,-1597500,,750,0,750,1
67788,-457500,-1597500,,750,0,750,1
67789,-452500,-1597500,,750,0,750,1
67790,-447500,-1597500,,750,0,750,1
67791,-442500,-1597500,,750,0,750,1
67792,-437500,-1597500,,750,0,750,1
67793,-432500,-1597500,,750,0,750,1
67794,-427500,-1597500,,750,0,750,1
67795,-422500,-1597500,,750,0,750,1
67796,-417500,-1597500,,750,0,750,1
67797,-412500,-1597500,,750,0,750,1
67798,-407500,-1597500,,750,0,750,1
67799,-402500,-1597500,,750,0,750,1
67800,-397500,-1597500,,750,0,750,1
67801,-392500,-1597500,,750,0,750,1
67802,-387500,-1597500,,750,0,750,1
67803,-382500,-1597500,,750,0,750,1
67804,-377500,-1597500,,750,0,750,1
67805,-372500,-1597500,,750,0,750,1
67806,-367500,-1597500,,750,0,750,1
67807,-362500,-1597500,,750,0,750,1
67808,-357500,-1597500,,750,0,750,1
67809,-352500,-1597500,,750,0,750,1
67810,-347500,-1597500,,750,0,750,1
